post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:hubwoo_ecomm_invalid_pro,meta:hubwoo_ecomm_pro_id,meta:mc4wp_updated_at,meta:total_sales,meta:attribute_pa_colour,meta:attribute_pa_seats,meta:attribute_pa_size,meta:attribute_pa_upholstery,meta:attribute_sizes,attribute:brands,attribute_data:brands,attribute_default:brands,attribute:pa_abrasion-test,attribute_data:pa_abrasion-test,attribute_default:pa_abrasion-test,attribute:pa_availability,attribute_data:pa_availability,attribute_default:pa_availability,attribute:pa_back,attribute_data:pa_back,attribute_default:pa_back,attribute:pa_base,attribute_data:pa_base,attribute_default:pa_base,attribute:pa_bed-size,attribute_data:pa_bed-size,attribute_default:pa_bed-size,attribute:pa_body,attribute_data:pa_body,attribute_default:pa_body,attribute:pa_brand-name,attribute_data:pa_brand-name,attribute_default:pa_brand-name,attribute:pa_brands,attribute_data:pa_brands,attribute_default:pa_brands,attribute:pa_clasps,attribute_data:pa_clasps,attribute_default:pa_clasps,attribute:pa_collection,attribute_data:pa_collection,attribute_default:pa_collection,attribute:pa_colour,attribute_data:pa_colour,attribute_default:pa_colour,attribute:pa_composition,attribute_data:pa_composition,attribute_default:pa_composition,attribute:pa_delivery,attribute_data:pa_delivery,attribute_default:pa_delivery,attribute:pa_design,attribute_data:pa_design,attribute_default:pa_design,attribute:pa_design-name,attribute_data:pa_design-name,attribute_default:pa_design-name,attribute:pa_design-style,attribute_data:pa_design-style,attribute_default:pa_design-style,attribute:pa_detailing,attribute_data:pa_detailing,attribute_default:pa_detailing,attribute:pa_end-use,attribute_data:pa_end-use,attribute_default:pa_end-use,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_feet,attribute_data:pa_feet,attribute_default:pa_feet,attribute:pa_fill,attribute_data:pa_fill,attribute_default:pa_fill,attribute:pa_frame,attribute_data:pa_frame,attribute_default:pa_frame,attribute:pa_frame-and-legs,attribute_data:pa_frame-and-legs,attribute_default:pa_frame-and-legs,attribute:pa_handles,attribute_data:pa_handles,attribute_default:pa_handles,attribute:pa_horizontal-pattern-repeat,attribute_data:pa_horizontal-pattern-repeat,attribute_default:pa_horizontal-pattern-repeat,attribute:pa_inslay,attribute_data:pa_inslay,attribute_default:pa_inslay,attribute:pa_leather,attribute_data:pa_leather,attribute_default:pa_leather,attribute:pa_legs,attribute_data:pa_legs,attribute_default:pa_legs,attribute:pa_legs-colour,attribute_data:pa_legs-colour,attribute_default:pa_legs-colour,attribute:pa_match,attribute_data:pa_match,attribute_default:pa_match,attribute:pa_material,attribute_data:pa_material,attribute_default:pa_material,attribute:pa_metal,attribute_data:pa_metal,attribute_default:pa_metal,attribute:pa_origin,attribute_data:pa_origin,attribute_default:pa_origin,attribute:pa_pattern,attribute_data:pa_pattern,attribute_default:pa_pattern,attribute:pa_pattern-repeat,attribute_data:pa_pattern-repeat,attribute_default:pa_pattern-repeat,attribute:pa_roll-length,attribute_data:pa_roll-length,attribute_default:pa_roll-length,attribute:pa_rub-test,attribute_data:pa_rub-test,attribute_default:pa_rub-test,attribute:pa_seat-and-back,attribute_data:pa_seat-and-back,attribute_default:pa_seat-and-back,attribute:pa_seats,attribute_data:pa_seats,attribute_default:pa_seats,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sold-by,attribute_data:pa_sold-by,attribute_default:pa_sold-by,attribute:pa_table-materials,attribute_data:pa_table-materials,attribute_default:pa_table-materials,attribute:pa_tabletop,attribute_data:pa_tabletop,attribute_default:pa_tabletop,attribute:pa_top,attribute_data:pa_top,attribute_default:pa_top,attribute:pa_upholstery,attribute_data:pa_upholstery,attribute_default:pa_upholstery,attribute:pa_upholstry,attribute_data:pa_upholstry,attribute_default:pa_upholstry,attribute:pa_vertical-pattern-repeat,attribute_data:pa_vertical-pattern-repeat,attribute_default:pa_vertical-pattern-repeat,attribute:pa_wide-width,attribute_data:pa_wide-width,attribute_default:pa_wide-width,attribute:pa_width,attribute_data:pa_width,attribute_default:pa_width,attribute:pa_wood,attribute_data:pa_wood,attribute_default:pa_wood,attribute:sizes,attribute_data:sizes,attribute_default:sizes
"Retro Bench - Natural",retro-bench-natural,,999540071,"Earthy Tones And A Crisp Design Make This Bench Made From Solid Old Elm Is A Perfect Addition To Any Entertainment Or Living Area. Keeping Its Natural Finish, This Bench Shows Off The Warmth And Grain Of The Wood, Which Would Compliment A Wide Range Of Home Décor.",,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-CF8149,,,no,no,,1719,1289,,185,40,46,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-CF8149-6.jpg ! alt : Retro Bench - Natural ! title : Retro Bench - Natural 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8149-1-4.jpg ! alt : Retro Bench - Natural ! title : Retro Bench - Natural 2 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8149-2-4.jpg ! alt : Retro Bench - Natural ! title : Retro Bench - Natural 3 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8149-3.jpg ! alt : Retro Bench - Natural ! title : Retro Bench - Natural 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8149-4.jpg ! alt : Retro Bench - Natural ! title : Retro Bench - Natural 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8149-5.jpg ! alt : Retro Bench - Natural ! title : Retro Bench - Natural 1 ! desc :  ! caption : ",,https://localhost/products/retro-bench-natural/,,,,,,,,,,,,simple,,"New Arrivals|Furniture > Living Room Furniture > Occasional Chairs","New Arrivals","Free Shipping",,1423713954,2022-04-16T14:36:54+00:00,0,,,,,,,,,,,,"In Stock",29|1|0,,,,,,,,,,,,,,,,,Inspiry,1|1|0,,,,,"New Arrivals|Retro",2|1|0,,Natural,3|1|0,,,,,"7-10 Days. Order Now!",30|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Old Elm",26|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,"L185cm x W40cm x H46cm",4|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2 Tier Trolley Side Table",2-tier-trolley-side-table,,999540075,"This 2 Tier Trolley Side Table Is Designed To Show A Lovely Contrast Between Industrialism And Country Chic. It Plays On The Warmth Of The Timber And The Coolness Of The Metal. Sturdy Construction, Made Pine And Metal, And Sitting On Castors, This Side Table Would Feature Well In Hallways, Bedrooms, Living Areas, Or Office Spaces.",,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-CF8007,,,no,no,,1058,794,,55,55,60,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-CF8007-4.jpg ! alt : 2 Tier Trolley Side Table ! title : 2 Tier Trolley Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8007-1.jpg ! alt : 2 Tier Trolley Side Table ! title : 2 Tier Trolley Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8007-2.jpg ! alt : 2 Tier Trolley Side Table ! title : 2 Tier Trolley Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8007-3.jpg ! alt : 2 Tier Trolley Side Table ! title : 2 Tier Trolley Side Table 1 ! desc :  ! caption : ",,https://localhost/products/2-tier-trolley-side-table/,,,,,,,,,,,,simple,,"New Arrivals|Furniture > Living Room Furniture > Side Tables","New Arrivals","Free Shipping",,1423713956,2022-04-16T14:36:54+00:00,1,,,,,,,,,,,,"In Stock",29|1|0,,,,,,,,,,,,,,,,,Inspiry,1|1|0,,,,,"New Arrivals",2|1|0,,,,,,,,"7-10 Days. Order Now!",30|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,Metal,0|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L55cm x W55cm x H60cm",4|1|0,,,,,,,,,,,"Old Pine",11|1|0,,,,,,,,,,,,,,,,,,,,,,
"Classic Side Table",classic-side-table,,999540077,"Coming With A Classic Design, This All-Reclaimed Oak Side Table In Its Natural Colour Looks Great In Any Bedroom Or Living Space. Its Natural Colour Creates Warm And Earthy Tones, Giving It Flexibility To Fit With A Large Range Of Home Décor Or Other Furniture.",,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-CF8192,,,no,no,,873,655,,45,40,55,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-CF8192-4.jpg ! alt : Classic Side Table ! title : Classic Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8192-1.jpg ! alt : Classic Side Table ! title : Classic Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8192-2.jpg ! alt : Classic Side Table ! title : Classic Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-CF8192-3.jpg ! alt : Classic Side Table ! title : Classic Side Table 1 ! desc :  ! caption : ",,https://localhost/products/classic-side-table/,,,,,,,,,,,,simple,,"New Arrivals|Furniture > Living Room Furniture > Side Tables","New Arrivals","Free Shipping",,1423712777,2022-04-16T14:17:48+00:00,0,,,,,,,,,,,,"In Stock",29|1|0,,,,,,,,,,,"Reclaimed Oak",23|1|0,,,,,Inspiry,1|1|0,,,,,"Classic|New Arrivals",2|1|0,,Natural,3|1|0,,,,,"7-10 Days. Order Now!",30|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metal,24|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L45cm x W40cm x H55cm",4|1|0,,,,,,,,,,,"Reclaimed Oak",11|1|0,,,,,,,,,,,,,,,,,,,,,,
"Cube Trunk Side Table",cube-trunk-side-table,,999540079,"Adding Natural Glamour To Any Environment, This Wooden Cube Trunk Side Table Uses Natural Materials To An Elegant Effect, With The Added Novelty Of Discreet Storage, And Accented With Metal Clasps, It Will Complement Any Living, Office Or Entertainment Space",,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-KC1140,,,no,no,,622,466,,45,45,44,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KC1140-5.jpg ! alt : Cube Trunk Side Table ! title : Cube Trunk Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KC1140-1-4.jpg ! alt : Cube Trunk Side Table ! title : Cube Trunk Side Table 2 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KC1140-2.jpg ! alt : Cube Trunk Side Table ! title : Cube Trunk Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KC1140-3.jpg ! alt : Cube Trunk Side Table ! title : Cube Trunk Side Table 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KC1140-4.jpg ! alt : Cube Trunk Side Table ! title : Cube Trunk Side Table 1 ! desc :  ! caption : ",,https://localhost/products/cube-trunk-side-table/,,,,,,,,,,,,simple,,"New Arrivals|Furniture > Living Room Furniture > Side Tables","New Arrivals","Free Shipping",,1423713953,2022-04-16T14:17:48+00:00,0,,,,,,,,,,,,"In Stock",29|1|0,,,,,,,,,,,,,,,,,Inspiry,1|1|0,,Metal,25|1|0,,"Cube Trunk|New Arrivals",2|1|0,,,,,,,,"7-10 Days. Order Now!",30|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L45cm x W45cm x H44cm",4|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reclaimed Timber",14|1|0,,,,
"Montpellier Settee",montpellier-settee,,999540082,"The Montpellier Settee Is Hand Crafted And Polished From Top Quality Leather In A Traditional Button Backed Style, This Antique Light Brown, Sleek And Elegant Settee Will Add Earthy Tones And Classic Comfort To Any Living, Office Or Entertainment Area. Made To Last, Its Button Back Design Will Add Character And Texture To Your Home.",,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-AR9003,,,no,no,,6877,5158,,132,83,93,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-AR9003-6.jpg ! alt : Montpellier Settee ! title : Montpellier Settee 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AR9003-1-4.jpg ! alt : Montpellier Settee ! title : Montpellier Settee 2 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AR9003-2-4.jpg ! alt : Montpellier Settee ! title : Montpellier Settee 3 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AR9003-3.jpg ! alt : Montpellier Settee ! title : Montpellier Settee 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AR9003-4.jpg ! alt : Montpellier Settee ! title : Montpellier Settee 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AR9003-5.jpg ! alt : Montpellier Settee ! title : Montpellier Settee 1 ! desc :  ! caption : ",,https://localhost/products/montpellier-settee/,,,,,,,,,,,,simple,,"New Arrivals|Furniture > Living Room Furniture > Sofas & Loveseats","New Arrivals","Free Shipping",,1423727680,2022-04-16T14:17:49+00:00,0,,,,,,,,,,,,"In Stock",29|1|0,,,,,,,,,,,,,,,,,Inspiry,1|1|0,,,,,"Montpellier|New Arrivals",2|1|0,,"Antique Light Brown",3|1|0,,,,,"7-10 Days. Order Now!",30|1|0,,,,,,,,,,,,,,,,,,,,,,,Foam,8|1|0,,"Solid Timber",0|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L132cm x W83cm x H93cm",4|1|0,,,,,,,,,,,,,,"Top Grain Leather",5|1|0,,,,,,,,,,,,,,,,,,,
"Maddison Grain Leather Sofa",maddison-grain-leather-sofa,,999540370,"Add Some Leather Luxury To Your Living Room With This Maddison Sofa. Super Comfortable And Made From The Highest Quality Top Grain Leather, The Earthy Tones And Sturdy Construction Will Lend Itself To Contemporary And Rustic Inspired Spaces.",,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-AF2282-P,,,no,no,,3769,,,97,98,89,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-AF2282-5.jpg ! alt : Maddison Grain Leather Sofa ! title : Maddison Grain Leather Sofa 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AF2282-1.jpg ! alt : Maddison Grain Leather Sofa ! title : Maddison Grain Leather Sofa 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AF2283.jpg ! alt : Maddison Grain Leather Sofa ! title : Maddison Grain Leather Sofa 4 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-AF2284.jpg ! alt : Maddison Grain Leather Sofa ! title : Maddison Grain Leather Sofa 7 ! desc :  ! caption : ",,https://localhost/products/maddison-grain-leather-sofa/,,,,,,,,,,,,variable,,"New Arrivals|Furniture > Lounge > Sofas","New Arrivals",,yes,,2022-04-16T06:41:34+00:00,0,,,,,,,,,,,,"In Stock",10|1|0,,,,,,,,,,,,,,,,,Inspiry,1|1|0,,,,,,,,"Belon Black",3|1|0,,,,,"7-10 Days. Pre-Order Now!",11|1|0,,,,,,,,,,,,,,,,,,,,,,,"High Density Foam",6|1|0,,"Solid Timber",7|1|0,,,,,,,,,,,,,,,,,"Solid Wood",8|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Seater|2-Seater|3-Seater,9|1|1,1-Seater,"L170cm x W101cm x H81cm|L220cm x W101cm x H81cm|L97cm x W98cm x H89cm",4|1|0,,,,,,,,,,,,,,,,,"South American Top Grain Leather",5|1|0,,,,,,,,,,,,,,,,
"Maddison Grain Leather Sofa - 2-Seater",variation-999540292-of-maddison-grain-leather-sofa,999540370,999540375,,"Seats: 2-Seater",publish,,0,"2022-04-17 11:05:30",1049,closed,RFA-AF2283,RFA-AF2282-P,,no,no,,7406,5555,170,101,81,2800,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-AF2283-2.jpg ! alt :  ! title : RFA-AF2283 ! desc :  ! caption : ",,https://localhost/products/maddison-grain-leather-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424080640,,0,,2-Seater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maddison Grain Leather Sofa - 3-Seater",variation-999540294-of-maddison-grain-leather-sofa,999540370,999540377,,"Seats: 3-Seater",publish,,0,"2022-04-17 11:05:30",1049,closed,RFA-AF2284,RFA-AF2282-P,,no,no,,8993,6745,220,101,81,3400,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-AF2284-2.jpg ! alt :  ! title : RFA-AF2284 ! desc :  ! caption : ",,https://localhost/products/maddison-grain-leather-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424046150,,0,,3-Seater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maddison Grain Leather Sofa - 1-Seater",variation-999540317-of-maddison-grain-leather-sofa,999540370,999540379,,"Seats: 1-Seater",publish,,0,"2022-04-17 11:05:37",1049,closed,RFA-AF2282,RFA-AF2282-P,,no,no,,5026,3769,97,98,89,1900,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-AF2282-4.jpg ! alt :  ! title : RFA-AF2282 ! desc :  ! caption : ",,https://localhost/products/maddison-grain-leather-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424059185,,0,,1-Seater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta Double Cushion Sectional Sofa",malta-double-cushion-sectional-sofa,,999540381,,,publish,,0,"1970-01-01 00:00:00",1049,open,RFA-KB9032L-P,,,no,no,,1885,,,95,95,87,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KB9032L.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 1 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9032R.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 4 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9033.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 7 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9034.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 10 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9036R.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 13 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9036L.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 16 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9037.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 19 ! desc :  ! caption :  | http://localhost/wp-content/uploads/2022/04/RFA-KB9038.jpg ! alt : Malta Double Cushion Sectional Sofa ! title : Malta Double Cushion Sectional Sofa 22 ! desc :  ! caption : ",,https://localhost/products/malta-double-cushion-sectional-sofa/,,,,,,,,,,,,variable,,"New Arrivals|Furniture > Lounge > Sofas","New Arrivals",,yes,,2022-04-16T06:41:37+00:00,0,,,,,,,,,,,,"In Stock",10|1|0,,,,,,,,,,,,,,,,,Inspiry,1|1|0,,,,,,,,"Grey|Salt &amp; Pepper",3|1|1,"Salt &amp; Pepper",,,,"7-10 Days. Pre-Order Now!",11|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Left Corner Seater|Middle 1-Seater|Middle 2-Seater|Right Corner Seater",9|1|1,,"L188cm x W95cm x H87cm|L95cm x W95cm x H87cm",4|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta Double Cushion Sectional Sofa - Salt &amp; Pepper, Left Corner Seater",variation-999540296-of-malta-double-cushion-sectional-sofa,999540381,999540390,,"Colour: Salt &amp; Pepper, Seats: Left Corner Seater",publish,,0,"2022-04-17 11:05:41",1049,closed,RFA-KB9032L,RFA-KB9032L-P,,no,no,,2645,1984,95,95,87,1000,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KB9032L-2.jpg ! alt :  ! title : RFA-KB9032L ! desc :  ! caption : ",,https://localhost/products/malta-double-cushion-sectional-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424059160,,0,"Salt &amp; Pepper","Left Corner Seater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta Double Cushion Sectional Sofa - Salt &amp; Pepper, Right Corner Seater",variation-999540298-of-malta-double-cushion-sectional-sofa,999540381,999540392,,"Colour: Salt &amp; Pepper, Seats: Right Corner Seater",publish,,0,"2022-04-17 11:05:41",1049,closed,RFA-KB9032R,RFA-KB9032L-P,,no,no,,2645,1984,95,95,87,1000,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KB9032R-2.jpg ! alt :  ! title : RFA-KB9032R ! desc :  ! caption : ",,https://localhost/products/malta-double-cushion-sectional-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424046739,,0,"Salt &amp; Pepper","Right Corner Seater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta Double Cushion Sectional Sofa - Salt &amp; Pepper, Middle 1-Seater",variation-999540300-of-malta-double-cushion-sectional-sofa,999540381,999540394,,"Colour: Salt &amp; Pepper, Seats: Middle 1-Seater",publish,,0,"2022-04-17 11:05:42",1049,closed,RFA-KB9033,RFA-KB9032L-P,,no,no,,2513,1885,95,95,87,950,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KB9033-2.jpg ! alt :  ! title : RFA-KB9033 ! desc :  ! caption : ",,https://localhost/products/malta-double-cushion-sectional-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424057616,,0,"Salt &amp; Pepper","Middle 1-Seater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta Double Cushion Sectional Sofa - Salt &amp; Pepper, Middle 2-Seater",variation-999540302-of-malta-double-cushion-sectional-sofa,999540381,999540396,,"Colour: Salt &amp; Pepper, Seats: Middle 2-Seater",publish,,0,"2022-04-17 11:05:43",1049,closed,RFA-KB9034,RFA-KB9032L-P,,no,no,,4761,3571,188,95,87,1800,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KB9034-2.jpg ! alt :  ! title : RFA-KB9034 ! desc :  ! caption : ",,https://localhost/products/malta-double-cushion-sectional-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424057617,,0,"Salt &amp; Pepper","Middle 2-Seater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malta Double Cushion Sectional Sofa - Grey, Left Corner Seater",variation-999540306-of-malta-double-cushion-sectional-sofa,999540381,999540398,,"Colour: Grey, Seats: Left Corner Seater",publish,,0,"2022-04-17 11:05:45",1049,closed,RFA-KB9036R,RFA-KB9032L-P,,no,no,,2645,1984,95,95,87,1000,,onbackorder,no,no,,no,taxable,,,,,,,0,0,,,"http://localhost/wp-content/uploads/2022/04/RFA-KB9036R-2.jpg ! alt :  ! title : RFA-KB9036R ! desc :  ! caption : ",,https://localhost/products/malta-double-cushion-sectional-sofa/,,,,,,,,,,,,,,,,"Free Shipping",,1424075296,,0,Grey,"Left Corner Seater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
